site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log
2134,95.68962242859696,0.1927040070295334,0.0318293678746733,0.0535967520162353,0.036625616158534685,-3.4473658973049623,-2.9262668094534634,-3.3070073883451983
2135,95.73022182467507,0.20193299651145935,0.03205354577613137,0.05663754508468161,0.03725911871454263,-3.440347469094193,-2.8710831729674515,-3.2898585664087956
2136,95.76119706112718,0.033530399203300476,0.03221467332838769,0.05859961626669145,0.0377205447035714,-3.435333236800304,-2.837027130770586,-3.277550380611406
2137,95.79346630223512,0.09386560320854187,0.032276414741935475,0.05723827235367024,0.03787177468639824,-3.4334185092229554,-2.8605325072499075,-3.2735491755734154
2138,95.81797151540421,0.025117000564932823,0.03239040722871272,0.05874142442121873,0.03820870999818688,-3.429892973210052,-2.8346101039105362,-3.2646917789362933
2139,2.114080106732066,0.11574900150299072,0.07522269499266658,0.07641805115734705,0.0754592199995029,-2.587302298442081,-2.571536339024399,-2.5841629011081566
2140,4.189259198495161,0.18930800259113312,0.06651357027966483,0.06652548588682468,0.06651141323503802,-2.710349287782765,-2.7101701583220628,-2.7103817184521026
2141,4.411100121707883,0.028931599110364914,0.05144599529114178,0.04713874940557864,0.05060930979402522,-2.967222656638393,-3.0546599111943555,-2.9836197315882242
2142,4.679363461953606,0.022887999191880226,0.04101991055224976,0.034076729111619054,0.03960397933355318,-3.193697706929023,-3.3791405583988285,-3.228825677549265
2143,7.422410706792273,0.04176130145788193,0.034746561919800474,0.027365248590307565,0.03317336459177051,-3.3596746494256777,-3.598481370184595,-3.406007996383781
2144,9.320796412428901,0.026079999282956123,0.031357706466194464,0.022922203926458096,0.02952643824482135,-3.462295221818781,-3.7756492344085903,-3.522469205305416
2145,9.759059614356406,0.024689000099897385,0.02899319224544587,0.019896000889298895,0.026967039707992625,-3.540694226710833,-3.9172365277836634,-3.613139910257775
2146,11.24514308647394,0.10514199733734131,0.028385526767754275,0.02109033720738371,0.02656758572838897,-3.561875884569542,-3.858940295648972,-3.628063387908328
2147,11.754495669189144,0.6287530064582825,0.029775614010725638,0.026288547255003753,0.02848918528547446,-3.514065542266558,-3.6386219002303037,-3.558230727389651
2148,12.08365810355826,0.3585909903049469,0.031303860874202886,0.031170957582318515,0.030560345057270073,-3.46401383842958,-3.468268464394109,-3.4880520236065253
2149,12.612906007858891,0.3515720069408417,0.03298923158912875,0.03637227230353716,0.03286902007263516,-3.4115740862490855,-3.313948544521147,-3.4152247039610755
2150,12.84752522704678,0.23772500455379486,0.03501422353767126,0.04215338196471949,0.03561778708842274,-3.352000913254863,-3.16644036134214,-3.3349101285860696
2151,13.090474601208202,0.18241700530052185,0.03501924788722192,0.04047760584791049,0.035555310707553744,-3.351857429019195,-3.207006399825364,-3.3366657468983463
2152,3.210829927978062,0.03310040012001991,0.010239800317834771,0.010089928056461825,0.010207850367683477,-4.581473159772355,-4.596217574824217,-4.584598210825355
2153,3.3354587514086,0.040031798183918,0.009842220532950894,0.00973817303688349,0.00981628557143188,-4.621073929458473,-4.631701752136997,-4.623712479552543
2154,3.640358598478087,0.03207629919052124,0.008701467101550918,0.008290814827708883,0.00861511823331548,-4.744263635176263,-4.792607024229792,-4.754236684973902
2155,3.756414641060361,0.029272399842739105,0.008854432826583075,0.008749213449109783,0.00881752579121668,-4.7268370610033275,-4.73879147418341,-4.731013970855035
2156,4.079349678026207,0.03674110025167465,0.00969246756747455,0.010206081195939394,0.009767694958521622,-4.63640623457134,-4.584771540665616,-4.628674771313936
2157,4.231395225103149,0.05803139880299568,0.011315169483846112,0.013079729385058655,0.01162092429268952,-4.4816110213215765,-4.3366916223828085,-4.454947987461053
2158,4.271266743565806,0.25489598512649536,0.019832215990180313,0.031640790422862275,0.021786986714283953,-3.920447593315194,-3.4533081546354856,-3.8264424271382844
2159,2.386468086818024,0.03512579947710037,0.008869910462650654,0.00905368974106525,0.008906863426424287,-4.725090577114004,-4.704582898164834,-4.720933127935659
2160,2.546277661834537,0.01913449913263321,0.009344056465765532,0.009552737822218464,0.00938661269620105,-4.673014809917357,-4.650927482620391,-4.668470786071425
2161,2.713851264785117,0.022519800812005997,0.009351058592320499,0.009486707978847238,0.009381227783259843,-4.6722657236602645,-4.657863620235489,-4.6690446307921185
2162,2.863227927262519,0.024921400472521782,0.009244775328143225,0.009321223245932358,0.009262828680283747,-4.6836967164239365,-4.67546140933355,-4.681745803938634
2163,3.25337033104624,0.04837939888238907,0.00935954261922541,0.009526232237011531,0.009392442709366015,-4.671358855153962,-4.653705997621661,-4.667849880149763
2164,3.480225522300564,0.07103510200977325,0.011174766939062969,0.012574499699839538,0.011433810605125501,-4.49409699426482,-4.376084349088821,-4.471180470461077
2165,3.563850573193527,0.06597109884023666,0.012880577830830546,0.015323505080499634,0.013348958864046013,-4.3520346966701045,-4.178367349683068,-4.3163168848889875
2166,4.817498458980188,0.14182500541210175,0.014461741128213294,0.017694615852402982,0.015098690588197137,-4.236248659526961,-4.034494874807026,-4.193147254934744
2167,4.945200543468967,0.16571100056171417,0.01606567303273248,0.020401620944635313,0.01691887047597959,-4.131070392941876,-3.892140923218233,-4.079325683771185
2168,6.317815982308412,0.08703330159187317,0.017026334232942038,0.02175537209909164,0.01798735032189489,-4.072994060975137,-3.827894558883524,-4.018086528032188
2169,7.520350684182293,0.1367119997739792,0.019941848774134577,0.028647195937863613,0.021580199019940578,-3.9149348018890864,-3.552699713635223,-3.835979096769254
2170,7.691725425810403,0.17411600053310394,0.02164620935495588,0.03161144370692707,0.023555493684485677,-3.8329249273941555,-3.4542360813228092,-3.7483962082518167
2171,7.770093582788772,0.09858260303735733,0.02261243916155317,0.03284675611611804,0.024674725053049757,-3.78925511874292,-3.4159022872952507,-3.7019758364582183
2172,8.9625997485791,0.1063229963183403,0.02342891239794058,0.03204279976392794,0.025343989343256695,-3.7537844467485195,-3.4406827772061788,-3.6752136838340843
2173,9.118527309626892,0.24034400284290314,0.024790399830640103,0.0348388878686463,0.026974917623839457,-3.6972988043583634,-3.3570210486139174,-3.6128478216391
2174,10.288954520974398,0.07663320004940033,0.02646690169685862,0.03836094895378697,0.029040551134067175,-3.631860319202633,-3.2607152911658175,-3.5390621107597906
2175,10.688478458512545,0.04579459875822067,0.026995990172266025,0.037738394971390574,0.02950991293709409,-3.6120669361451228,-3.2770772685261047,-3.523029040316491
2176,11.233173543396532,0.036096200346946716,0.02722057180303208,0.03577809761144013,0.029477640874936057,-3.603782275255279,-3.330419371363715,-3.524123239458253
2177,11.397835635871946,0.023635299876332283,0.026914411393250758,0.03252635041988935,0.028812565690298417,-3.615093396305478,-3.4257047360022987,-3.5469436783042796
2178,11.439001158990681,0.08767940104007721,0.026522993826739182,0.02978843420162477,0.02811447018499338,-3.629743230641615,-3.5136350748459626,-3.5714708819827257
2179,11.4660135061844,0.07236450165510178,0.027140438080697445,0.032846056935195454,0.029010299625808686,-3.606730483191411,-3.415923573670126,-3.5401043525392284
2180,11.551094312316716,0.08192159980535507,0.027515466011987712,0.03348349576444438,0.02938299877281635,-3.5930070319615504,-3.3967026252977037,-3.5273390449352955
2181,11.646284529823363,0.09262409806251526,0.028072346472409915,0.03483969619201087,0.029990698429263572,-3.5729702985000333,-3.3569978471273916,-3.5068679977540325
2182,8.0875291002e-5,0.07016859948635101,0.07016859948635101,0.07016859948635101,0.07016859948635101,-2.6568543687834305,-2.6568543687834305,-2.6568543687834305
2183,12.826174150215923,0.09132120013237,0.02935838154308249,0.03798523172388314,0.03133878439393197,-3.5281772013096475,-3.2705578336405803,-3.462898830492166
2184,2.668237600661485,0.14574700593948364,0.011841618508767726,0.012394000523353483,0.01195032086068207,-4.436134960492996,-4.390542752215864,-4.4269971506987975
2185,3.165782390892299,0.13182899355888367,0.036840177480030815,0.03829036180084084,0.03712645302926687,-3.3011662500162227,-3.2625570645733326,-3.293425543789706
2186,3.514274019810091,0.07815519720315933,0.043279476224929274,0.0452637067770157,0.04368240950912311,-3.1400767465289414,-3.0952497425055974,-3.130809786312246
2187,3.608331983242522,0.02059360034763813,0.03885662848470271,0.03860606812001559,0.038850764914455944,-3.247876599355103,-3.2543458096850406,-3.24802751344452
2188,4.008502923108821,0.011628599837422371,0.0312867253199226,0.028121245446872847,0.030707874524872444,-3.464561382581196,-3.5712299225911317,-3.4832361580977635
2189,2.440978032953255,0.032460398972034454,0.01955340697540088,0.019625826861822175,0.019552035609057234,-3.9346057378925097,-3.9309088831147583,-3.9346758747457753
2190,2.662414579710238,0.01754000037908554,0.02152578123050395,0.022138315738803146,0.021633355261627376,-3.83850393522689,-3.810445427820151,-3.8335189303061687
2191,2.997642660903864,0.015766099095344543,0.018230124089460783,0.017427474404568963,0.018078604054051668,-4.004679883432627,-4.049707329285392,-4.013026136398703
2192,3.15203359142261,0.011963600292801857,0.01601771791299555,0.014411405374484597,0.015703540020360604,-4.134059799861539,-4.239735346003491,-4.153869113040584
2193,3.669473703237751,0.00800176989287138,0.014175730960035972,0.012305168148693826,0.013772870179053813,-4.2562238638522745,-4.397735930161876,-4.285054550848004
2194,3.849259475130313,0.03258330002427101,0.014356802538976561,0.013352008505504638,0.014084473941075187,-4.243531404572135,-4.316088455601787,-4.262682227227739
2195,14.819345696915962,0.07933460175991058,0.01717391811267202,0.019603226464940324,0.01740248661405823,-4.064363434841964,-3.9320611107351398,-4.05114217411823
2196,14.97422187918029,0.0137363001704216,0.017204640465048326,0.019434852881649138,0.017439810471861595,-4.0625761370711615,-3.940687284469959,-4.048999727999483
2197,15.174469099693157,0.015476900152862072,0.017064768502839455,0.018513818119664308,0.017234261221905217,-4.070739262326998,-3.9892379003205405,-4.060855944921582
2198,15.346005591904499,0.016347700729966164,0.017058071674254053,0.017997121587443737,0.017200493748955742,-4.071131775296998,-4.01754344568191,-4.062817189240112
2199,2.248171339210078,0.019869500771164894,0.04518778559703031,0.04463963125605508,0.045088259792989735,-3.0969284588168957,-3.10913322133623,-3.0991333813726523
2200,2.184279859320691,0.1109509989619255,0.04294688968059931,0.04496304526487294,0.04334829185871431,-3.147791050389509,-3.1019143429308316,-3.13848798002179
2201,2.213637589954188,0.25102999806404114,0.06173206637569545,0.06846990321583984,0.06302476861590796,-2.784951768720657,-2.681360999376675,-2.764227477221391
2202,3.23501163989e-4,0.3590579926967621,0.3550942540168762,0.355100002350952,0.3550954008747191,-1.0353720204738526,-1.0353558324125598,-1.0353687907511018
2203,2.04533610938251,0.052983298897743225,0.026122870410604335,0.026638914450886782,0.026226630858555387,-3.6449440874032875,-3.6253821829807915,-3.640979939462474
2204,2.344736436663598,0.03462349995970726,0.01960452948799142,0.018824218166298964,0.01945381224286202,-3.9319946431182156,-3.972611037829349,-3.939712225919901
2205,2.573128258446664,0.10441199690103531,0.020428175708115733,0.020355050008236748,0.020397917114711988,-3.8908401688965597,-3.8944262402266387,-3.8923224855647534
2206,2.732129080552308,0.08777569979429245,0.02463006045481843,0.02682647913015729,0.025015103540699815,-3.703787612333075,-3.6183658519983037,-3.688275494906029
2207,2.834031947211949,0.1737689971923828,0.030929344815797635,0.03635198826363511,0.03194122869876158,-3.476049875315931,-3.3145063787368505,-3.4438576679695725
2208,2.886034759324877,0.3903689980506897,0.049019741651561866,0.06736743796587297,0.05235674494365325,-3.015532171162034,-2.6975934940354622,-2.9496745067244188
2209,3.52551568525723,0.027420399710536003,0.010111209536826581,0.010274490617814902,0.010143601350741339,-4.594110615437465,-4.578091094737241,-4.590912181079472
2210,3.664297684612785,0.04640280082821846,0.01093534578775716,0.011223111638186725,0.010992086868505837,-4.515755003244809,-4.489780087729674,-4.510579640648925
2211,3.899321280258451,0.035785600543022156,0.011696580157604893,0.012154143067791445,0.011787719035292429,-4.448458774126513,-4.410085174086696,-4.440697049197968
2212,4.396219068159613,0.05070370063185692,0.012251618649995155,0.012897493825651116,0.01238063047817113,-4.402097216026939,-4.350722263570056,-4.391622085868058
2213,4.536780323918378,0.05593949928879738,0.012992595663084562,0.013995127388722835,0.013191500158557426,-4.343375648162117,-4.2690460536107855,-4.3281825841821044
2214,4.971485013040578,0.04992799833416939,0.013624695850024711,0.014783814646976225,0.013861213895978424,-4.295871261615956,-4.214222301568314,-4.278660706373093
2215,5.141323124142206,0.04077669978141785,0.0143117290106602,0.01571670605346372,0.014594688020467326,-4.246675867369441,-4.153031052521086,-4.227097650686139
2216,5.212089003765142,0.28338900208473206,0.0233546842575584,0.034035288366389985,0.02516224629477246,-3.756957704384774,-3.3803573994755416,-3.682410570738793
2217,5.316499004447972,0.2941649854183197,0.03166973112598325,0.047319987205199546,0.034413415184311034,-3.4523939083323816,-3.050822510260839,-3.3693088143356618
2218,5.400124055340325,0.3604680001735687,0.03945145855138752,0.06342328743929289,0.04360956067708109,-3.232684260221932,-2.757924175212649,-3.132478871081412
2219,6.010570751805467,0.2503489851951599,0.0475918518545509,0.07705629858437077,0.05277511663986447,-3.0450937119238914,-2.563218973842352,-2.9417154751153873
2220,6.050765771431609,0.25041401386260986,0.0543351096308034,0.08987115349385003,0.060527561010658676,-2.9125846747864017,-2.409378262256247,-2.8046564637833296
2221,6.402249786119027,0.22828499972820282,0.0616409798121019,0.10146198405599913,0.06891356405966184,-2.786428372937838,-2.2880710919786194,-2.67490225445038
2222,6.875612864339241,0.09354910254478455,0.06238443611785066,0.09589665024767928,0.06913385215461137,-2.7744394559056835,-2.3444842273411792,-2.6717107672357563
2223,6.928181803489099,0.23962299525737762,0.06475801994205026,0.09871022449262229,0.07197973112213626,-2.7370977259636358,-2.315566746290695,-2.631370711790629
2224,0.001617505820002,0.2800869941711426,0.17385618668049574,0.17425352109211234,0.17393500002174897,-1.7495268348485555,-1.7472440224173302,-1.7490736126530788
2225,8.421301425926108,0.3117620050907135,0.0742745275038752,0.11929741427760576,0.08403398843294313,-2.5999872190959725,-2.126135624232133,-2.4765339377754167
2226,2.697352705419347,0.05057619884610176,0.06286864205777867,0.06378165457964023,0.06305585318180779,-2.766707776028662,-2.7522896757542696,-2.763734386910026
2227,2.835083325992391,0.2194489985704422,0.06431129533469254,0.06540649394858222,0.06452812115927663,-2.744019996996656,-2.7271337295986093,-2.7406541632295824
2228,2.966829175029323,0.27746498584747314,0.061267918914390866,0.06136937947960815,0.0612902627525064,-2.7924989186384503,-2.7908442737678505,-2.7921342944565444
2229,2.471872394114057,0.16144800186157227,0.02606818577975243,0.028512251384032045,0.026541912264891186,-3.64703964380146,-3.557421410952582,-3.6290302004924286
2230,2.537785756278315,0.13640500605106354,0.04648536913475878,0.05205053673822172,0.04758989633922816,-3.0686176581623412,-2.955540172000807,-3.045134802056404
2231,3.616257761759946,0.15988199412822723,0.04314708873616067,0.04786387136664,0.044095736443590425,-3.1431403321839397,-3.0393943103742003,-3.121392180486744
2232,3.793132023175428,0.13590000569820404,0.0511259824573797,0.057635495590095544,0.052444037525193145,-2.973462448033548,-2.853616658196363,-2.948008629816423
2233,3.986423968665549,0.14602500200271606,0.05658613278271015,0.06453152148823084,0.05819999889718496,-2.871991327630387,-2.740601469314037,-2.8438699431934573
2234,4.272560748222539,0.1675409972667694,0.061919569300397125,0.07120352205262194,0.06385411354719088,-2.781919005467797,-2.642212994756453,-2.7511542734074483
2235,4.524729905560204,0.15924400091171265,0.06595006634589165,0.07659225349909417,0.06820322812348718,-2.7188573938164136,-2.5692593366041447,-2.685263382063939
2236,4.607950579999158,0.17997899651527405,0.06825099789175644,0.07899152821281975,0.07062438596188211,-2.684563223899319,-2.538414670077909,-2.65037978389836
2237,5.127978701126763,0.187733992934227,0.07040357668840283,0.08161386318350046,0.07295744099814419,-2.6535112118756876,-2.505756139487417,-2.6178790078697634
2238,5.276142234238336,0.20770099759101868,0.0731030714415534,0.08587831384861186,0.07603297622120112,-2.6158848961247783,-2.454823939971803,-2.5765881351547866
2239,5.341408594075868,0.3286049962043762,0.07735805726724757,0.0951700577105616,0.08119753953369685,-2.559310541037029,-2.3520899065036,-2.510870333582751
2240,2.255530990690846,0.05369110032916069,0.03618970331927441,0.036097660846159625,0.036173266285665626,-3.3189806393048467,-3.3215272122479598,-3.319434933372136
2241,2.568922743314172,0.38638898730278015,0.036235376293670234,0.03774610696496131,0.03649357131259839,-3.3177193916626093,-3.2768729353610246,-3.310619162328085
2242,2.602728614951993,0.42160698771476746,0.07509247152690686,0.09273825177358838,0.07835398971412562,-2.589034971216947,-2.377974251031218,-2.5465183897902213
2243,4.028964371730201,0.06681180000305176,0.015331310479424664,0.015510391272721075,0.015365019027188332,-4.1778581051189665,-4.166245074986094,-4.175661845054323
