stream,date,priordate,section,year,NRun,Run_Name,Species_Num,Species_txt,Initial_W,fit.to,fit.to.value,First_day,Last_day,N_indiv,Oxycal,calc.pop_mort,calc.spawn,calc.nut,calc.contaminant,Init_pred_conc,contam_eq,T_File,Diet_File,Prey_E_File,Indigest_Prey_File,Pred_E_File,Mort_File,Reprod_File,Contam_Prey_C_File,Contam_assim_File,Contam_TE_File,Phos_Ae_File,Phos_Co_Pred_File,Phos_Co_Prey_File,Nit_Ae_File,Nit_Co_Pred_File,Nit_Co_Prey_File,FB4_Log_File,Save_Daily_Output,Daily_Output_File
Upper Bar BC,2021-09-09,2021-08-20,1,2021,44,Upper Bar BC_2021-09-09_1_2021_4,23,Cutthroat trout,0.12,Weight,0.87,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,1,2021,45,Upper Bar BC_2021-09-09_1_2021_5,23,Cutthroat trout,0.47,Weight,0.25,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,1,2021,46,Upper Bar BC_2021-09-09_1_2021_6,23,Cutthroat trout,0.12,Weight,0.36,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,1,2021,47,Upper Bar BC_2021-09-09_1_2021_7,23,Cutthroat trout,0.12,Weight,1.08,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,1,2021,48,Upper Bar BC_2021-09-09_1_2021_8,23,Cutthroat trout,0.1,Weight,0.4,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,1,2021,49,Upper Bar BC_2021-09-09_1_2021_9,23,Cutthroat trout,0.09,Weight,0.36,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,1,2021,50,Upper Bar BC_2021-09-09_1_2021_10,23,Cutthroat trout,0.15,Weight,0.34,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,51,Upper Bar BC_2021-09-09_2_2021_1,23,Cutthroat trout,0.09,Weight,0.11,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,52,Upper Bar BC_2021-09-09_2_2021_2,23,Cutthroat trout,0.2,Weight,0.48,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,53,Upper Bar BC_2021-09-09_2_2021_3,23,Cutthroat trout,0.1,Weight,0.28,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,54,Upper Bar BC_2021-09-09_2_2021_4,23,Cutthroat trout,0.09,Weight,0.63,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,55,Upper Bar BC_2021-09-09_2_2021_5,23,Cutthroat trout,0.2,Weight,0.63,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,56,Upper Bar BC_2021-09-09_2_2021_6,23,Cutthroat trout,0.06,Weight,0.18,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,57,Upper Bar BC_2021-09-09_2_2021_7,23,Cutthroat trout,0.07,Weight,0.15,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,58,Upper Bar BC_2021-09-09_2_2021_8,23,Cutthroat trout,0.07,Weight,1.71,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,59,Upper Bar BC_2021-09-09_2_2021_9,23,Cutthroat trout,0.07,Weight,0.22,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,2,2021,60,Upper Bar BC_2021-09-09_2_2021_10,23,Cutthroat trout,0.23,Weight,0.63,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,61,Upper Bar BC_2021-09-09_3_2021_1,23,Cutthroat trout,0.3,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,62,Upper Bar BC_2021-09-09_3_2021_2,23,Cutthroat trout,0.3,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,63,Upper Bar BC_2021-09-09_3_2021_3,23,Cutthroat trout,0.33,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,64,Upper Bar BC_2021-09-09_3_2021_4,23,Cutthroat trout,0.25,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,65,Upper Bar BC_2021-09-09_3_2021_5,23,Cutthroat trout,0.14,Weight,0.95,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,66,Upper Bar BC_2021-09-09_3_2021_6,23,Cutthroat trout,0.28,Weight,1.1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,67,Upper Bar BC_2021-09-09_3_2021_7,23,Cutthroat trout,0.14,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,68,Upper Bar BC_2021-09-09_3_2021_8,23,Cutthroat trout,0.26,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,69,Upper Bar BC_2021-09-09_3_2021_9,23,Cutthroat trout,0.19,Weight,1,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,3,2021,70,Upper Bar BC_2021-09-09_3_2021_10,23,Cutthroat trout,0.14,Weight,0.4,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,71,Upper Bar BC_2021-09-09_4_2021_1,23,Cutthroat trout,0.21,Weight,0.34,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,72,Upper Bar BC_2021-09-09_4_2021_2,23,Cutthroat trout,0.17,Weight,0.4,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,73,Upper Bar BC_2021-09-09_4_2021_3,23,Cutthroat trout,0.08,Weight,0.29,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,74,Upper Bar BC_2021-09-09_4_2021_4,23,Cutthroat trout,0.14,Weight,0.31,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,75,Upper Bar BC_2021-09-09_4_2021_5,23,Cutthroat trout,0.1,Weight,0.31,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,76,Upper Bar BC_2021-09-09_4_2021_6,23,Cutthroat trout,0.11,Weight,0.15,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,77,Upper Bar BC_2021-09-09_4_2021_7,23,Cutthroat trout,0.17,Weight,0.3,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,78,Upper Bar BC_2021-09-09_4_2021_8,23,Cutthroat trout,0.1,Weight,0.37,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,79,Upper Bar BC_2021-09-09_4_2021_9,23,Cutthroat trout,0.11,Weight,0.5,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-09-09,2021-08-20,4,2021,80,Upper Bar BC_2021-09-09_4_2021_10,23,Cutthroat trout,0.21,Weight,0.49,232,252,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-10-09,2021-09-09,1,2021,81,Upper Bar BC_2021-10-09_1_2021_1,23,Cutthroat trout,1.07,Weight,1.63,252,282,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-10-09,2021-09-09,1,2021,82,Upper Bar BC_2021-10-09_1_2021_2,23,Cutthroat trout,0.43,Weight,0.83,252,282,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-10-09,2021-09-09,1,2021,83,Upper Bar BC_2021-10-09_1_2021_3,23,Cutthroat trout,0.33,Weight,1.68,252,282,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-10-09,2021-09-09,1,2021,84,Upper Bar BC_2021-10-09_1_2021_4,23,Cutthroat trout,0.64,Weight,1.44,252,282,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-10-09,2021-09-09,1,2021,85,Upper Bar BC_2021-10-09_1_2021_5,23,Cutthroat trout,1.07,Weight,1.12,252,282,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
Upper Bar BC,2021-10-09,2021-09-09,1,2021,86,Upper Bar BC_2021-10-09_1_2021_6,23,Cutthroat trout,0.23,Weight,0.88,252,282,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
