"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"loglik[219]",-2.22170876625995,0.0837806723302433,-2.42538319281673,-2.26154276155771,-2.21037434080455,-2.16754918438881,-2.09310662259978,1.00108643745546,15000
"loglik[220]",-2.36401316396784,0.0743158320706277,-2.53322317798873,-2.40410793444972,-2.35727142179755,-2.31396340204873,-2.24200922859465,1.00092930570439,15000
"loglik[221]",-2.36119197529788,0.0728364228596636,-2.52531477417199,-2.40075365513425,-2.35457878913513,-2.3128778568526,-2.24075791151397,1.00093501440431,15000
"loglik[222]",-2.20851238383378,0.072540088845966,-2.36962425612334,-2.2501331868907,-2.20254146589605,-2.15880470180892,-2.08628647400111,1.00098613022455,15000
"loglik[223]",-2.3703645861651,0.0782783594298195,-2.55347366967664,-2.41198726947193,-2.36208303837703,-2.31723814973738,-2.24363014059804,1.00089972971627,15000
"loglik[224]",-2.65431665357434,0.202608870756406,-3.10872467023235,-2.77742232336136,-2.62998671209468,-2.50507805894747,-2.33933059134864,1.00097956618563,15000
"loglik[225]",-2.25721148129354,0.103510521586785,-2.51291262552128,-2.30420934421432,-2.24003460396921,-2.18857744018068,-2.10530525137575,1.00090246565234,15000
"loglik[226]",-2.46790443239178,0.125186762591776,-2.76223222106505,-2.53667405950694,-2.45044212259441,-2.38001914182033,-2.27448587829919,1.00097946862405,15000
"loglik[227]",-2.75575476625532,0.0970291196974668,-2.97383099002012,-2.80763403769578,-2.74674551774169,-2.69146553022346,-2.59638909770052,1.00138646410355,4100
"loglik[228]",-2.56218654892685,0.239239902278811,-3.14022662329069,-2.68934910194008,-2.52123704889996,-2.38999252075394,-2.2237166062506,1.00131696760874,4800
"loglik[229]",-2.39643545794184,0.22460346812817,-2.9199820003545,-2.51970759215561,-2.3691176182406,-2.23962572063476,-2.04236142766537,1.00123185174173,6000
"loglik[230]",-2.81236900120672,0.132229024179678,-3.13120459709292,-2.88052880773949,-2.79342831798607,-2.72219862909535,-2.61234870730331,1.00096468261713,15000
"loglik[231]",-2.99361037839746,0.280484096147051,-3.61616778573318,-3.16328590259645,-2.96487038320661,-2.79276857668626,-2.52690471052123,1.00099195925439,15000
"loglik[232]",-2.28918117910691,0.115492866357306,-2.53777525282052,-2.3590275563191,-2.28233091889618,-2.21158518630284,-2.08184236761074,1.0009217559123,15000
"loglik[233]",-2.2032352209516,0.093692044968543,-2.39076111989284,-2.26477514126705,-2.20258296126562,-2.1395837042161,-2.0240258230317,1.00093415334271,15000
"loglik[234]",-2.83185051859905,0.177831070561869,-3.23897750600526,-2.93419072589167,-2.81184494572809,-2.70693137930243,-2.54094965385056,1.00090135612574,15000
"loglik[235]",-2.30019940599433,0.11408280646917,-2.54813285562023,-2.36910781870962,-2.29280334902348,-2.22254193165142,-2.09699509655792,1.00092521626603,15000
"loglik[236]",-2.57639885391423,0.169136033213472,-2.94770037583599,-2.67705948731632,-2.562767983588,-2.45992540823714,-2.2825654798032,1.00090487183312,15000
"loglik[237]",-2.58606452148207,0.103430876297921,-2.81173421743903,-2.64703364955523,-2.58000498198027,-2.51534822284062,-2.40459944101897,1.00090652687775,15000
"loglik[238]",-2.2412019777584,0.109910397269291,-2.46843304286849,-2.31080619377882,-2.23732323061652,-2.16722084593346,-2.03646294989737,1.00090648262619,15000
"loglik[239]",-3.31943582640327,0.329519604242828,-4.05226546801467,-3.51658925115942,-3.28905578965555,-3.08801962783329,-2.75191502649682,1.00098739699896,15000
"loglik[240]",-2.66138666854844,0.143457011587042,-2.98913554413491,-2.7393304133687,-2.64682229214442,-2.5643422193172,-2.42286736846752,1.00101301379122,15000
"loglik[241]",-2.2141173498173,0.106010461593108,-2.4298408944853,-2.28153636907648,-2.21152833810274,-2.14090724683426,-2.01449066068336,1.00091653679045,15000
"loglik[242]",-3.14302491505259,0.289601924998002,-3.78887486667121,-3.31479199662429,-3.11834546344515,-2.93843276928228,-2.64788336594776,1.00095100178684,15000
"loglik[243]",-2.54591892768308,0.104565182588489,-2.75738906685629,-2.61303981076598,-2.54424903542597,-2.47465998135895,-2.35013427166487,1.00091997673542,15000
"loglik[244]",-3.10271849877566,0.366465257974206,-3.91841851920417,-3.32289300665779,-3.06504002131426,-2.84091012075409,-2.48779156388682,1.00095367352179,15000
"loglik[245]",-4.12696955161589,0.502298085950149,-5.18691360716032,-4.43956078910904,-4.10515221260697,-3.77626689221675,-3.22038817385736,1.00103888527859,14000
"loglik[246]",-2.84623623758042,0.147003652245957,-3.18919790405361,-2.92972083974386,-2.82796743724907,-2.74185198159551,-2.61531246711468,1.00095027527344,15000
"loglik[247]",-2.45087908410186,0.179374637112142,-2.88805266355155,-2.5484602887157,-2.41562496728018,-2.32186963297069,-2.19824767844224,1.00092857039992,15000
"loglik[248]",-3.64359130849926,0.423102420613913,-4.55995891534853,-3.90428170742062,-3.61418157195576,-3.35152573589533,-2.8953071199662,1.00121493250034,6300
"loglik[249]",-2.01743153112244,0.100371659410816,-2.25131519913766,-2.07098034720877,-2.00563990435933,-1.94862970301205,-1.85690395001097,1.00185951728902,2100
"loglik[250]",-2.64737090965921,0.0692800847182976,-2.79833912070161,-2.68863276897555,-2.64231064656059,-2.6000411123549,-2.52459182502784,1.00105498909205,13000
"loglik[251]",-2.32560021076912,0.122172059276196,-2.62967047009993,-2.38204998931214,-2.30086311861203,-2.2430071838129,-2.1546479525126,1.00090637456664,15000
"loglik[252]",-3.37418051366056,0.407231844590115,-4.27297376018374,-3.6195224167948,-3.33898693505407,-3.08935258893505,-2.67810315919329,1.00099208480647,15000
"loglik[253]",-2.80000148450457,0.28890063287012,-3.43791377047658,-2.97485051311234,-2.77910474672401,-2.59864803792731,-2.29867675173019,1.00133162019266,4600
"loglik[254]",-2.66555054530163,0.0786855405821835,-2.84345744832683,-2.70949519206282,-2.6588253885317,-2.61221478737377,-2.53343623351336,1.00130720032393,4900
"loglik[255]",-2.3893222845411,0.160859078349854,-2.7808300983694,-2.46878002718638,-2.3549037621093,-2.27554157061871,-2.16914221528619,1.00089929894635,15000
"loglik[256]",-2.08882755522855,0.0703713213649868,-2.23703686860744,-2.13133521652154,-2.08413129646877,-2.04122179061849,-1.96518947898735,1.00142978606281,3800
"loglik[257]",-2.82245629779958,0.290046980559836,-3.45515591705489,-2.99783081646101,-2.80013805282896,-2.6221506018006,-2.31776337239213,1.00131936184301,4800
"loglik[258]",-2.66368254260958,0.0771622815595649,-2.83858733735215,-2.70749525864154,-2.65741476073892,-2.61156269783742,-2.53339527073387,1.0013899493844,4100
"margR2",0.843383698190828,0.0713481971514453,0.640114460805418,0.843909147484987,0.860943715058507,0.86905291408269,0.92063871372471,1.01151258032714,4100
"res[1]",-1.01747301062303,0.796437992996147,-2.59099531200813,-1.54902946167064,-1.0073748030178,-0.477756049123993,0.52721611128079,1.00136127322275,4300
"res[2]",4.51369533963381,0.921447179949485,2.66191052043227,3.89821108041108,4.52777486868349,5.14664191647353,6.28249683345333,1.00116943678467,7400
"res[3]",6.47320109930219,0.836981446754871,4.79669755358457,5.92196800556052,6.47182166230519,7.03147149583495,8.11423924941586,1.00156449814923,3000
"res[4]",-1.98241547816985,1.17557720932455,-4.2992125469659,-2.76900825910856,-1.99440188552817,-1.19609518926244,0.356235560299419,1.00136208446496,4300
"res[5]",-1.84035179668378,0.697740235754935,-3.21448782307854,-2.31050603051652,-1.83100451815779,-1.36976611963474,-0.491556818375582,1.00136426466075,4300
"res[6]",-2.04100553129285,0.901372339985402,-3.83534633580456,-2.65068602711157,-2.02358478985319,-1.42170559716111,-0.313968623387482,1.00123062445277,6000
"res[7]",13.6797009432304,0.884217297454723,11.9406925790364,13.0877643456681,13.6863757906433,14.2837874483524,15.3897063875276,1.00156687680766,3000
"res[8]",-3.65803000337628,1.18962051992466,-5.99701420629303,-4.44688789756716,-3.67278362084076,-2.8728928730701,-1.29515540104745,1.00148482983809,3400
"res[9]",-3.04450628312367,0.669394826541479,-4.39299195722558,-3.5026441914774,-3.0370492706323,-2.57726355985465,-1.76578748253283,1.00105600843574,13000
"res[10]",9.08541099865028,0.930285575485792,7.22673598767438,8.44719642059619,9.10240553032383,9.72762523390305,10.872582518458,1.00098764252504,15000
"res[11]",8.03573756916574,0.843717160478075,6.40619920910475,7.46642060901251,8.03462858261108,8.59542526155245,9.71624047355231,1.00153638948428,3100
"res[12]",-4.52420221423296,1.29460572936872,-7.01052212886671,-5.38452707400205,-4.53878613557054,-3.66271202071156,-1.92681950071265,1.00147920728212,3400
"res[13]",-3.77056178953127,0.811515971358653,-5.37167744286286,-4.31407868940966,-3.76239326753192,-3.22191543872685,-2.20496295531682,1.00125717412776,5600
"res[14]",8.37831576922328,1.00306855007923,6.38093725869057,7.70543398310362,8.38674786520789,9.06004435324203,10.2987995457827,1.00124142373852,5800
"res[15]",9.32160419496564,0.857623290987096,7.63477182342709,8.74799247114846,9.31680124626116,9.90345548296888,11.0086673081789,1.00131235259834,4800
"res[16]",-5.03429560336905,1.21154806422262,-7.39163168910798,-5.84956928401742,-5.05232712747193,-4.20923804750342,-2.61078701844604,1.00124291593404,5800
"res[17]",-3.3300613401988,0.736358613814244,-4.77370581818489,-3.81847071600133,-3.31863709638791,-2.83382238616962,-1.87367431224936,1.00107526775967,11000
"res[18]",3.00519720950302,0.820839759614104,1.35284135918945,2.46351072739906,3.01823227290264,3.5497991414858,4.5969642953118,1.00124694093688,5700
"res[19]",3.92593001784637,1.12530985008643,1.7019391851353,3.1701821172598,3.92873253424214,4.67922907440309,6.12744325316365,1.00105734080171,13000
"res[20]",2.74084065125769,1.11069262262854,0.586909497865253,1.98754898156231,2.73768717206035,3.47820899041238,4.92106264373758,1.0009342950028,15000
"res[21]",-3.72768982122883,0.709045090513645,-5.12119579055103,-4.20219263040696,-3.72370686187283,-3.24997289698644,-2.33190558477954,1.0011836442321,7000
"res[22]",0.717053355399812,0.850666018317657,-0.973356662752039,0.149075229238679,0.726130066925851,1.29006874742055,2.37723251130097,1.00124300230981,5800
"res[23]",13.7931769749602,1.19166480531031,11.4459547946432,13.0007280917439,13.7928151264383,14.5884906700861,16.1240306845579,1.00110782947712,9600
"res[24]",-0.162623055709103,1.28391779901721,-2.6447956919531,-1.03208786804942,-0.164873030587177,0.681870436611737,2.38081797750515,1.00102013825977,15000
"res[25]",-4.93482996704773,0.60120780975212,-6.11029457273085,-5.33637721338361,-4.93527603933403,-4.5407972402387,-3.73977477167289,1.00131866664771,4800
"res[26]",-1.70971515279136,0.763245772701972,-3.20847305205023,-2.21658886942063,-1.70543283948509,-1.20832967592723,-0.201002549975157,1.00136610469777,4300
"res[27]",3.9084576893461,1.09878037066012,1.76641242506775,3.16975503915051,3.90604061820412,4.63223715846601,6.09657003726037,1.00124497484294,5800
"res[28]",-1.47258345333711,1.00424669577015,-3.37493350774412,-2.16044773780991,-1.492901877608,-0.81646848950181,0.57762135521968,1.00091477597007,15000
"res[29]",-2.50368519007037,0.591788670749712,-3.68644252524163,-2.89675361726714,-2.50177082032686,-2.1070586964815,-1.35373450216602,1.00131410309434,4800
"res[30]",4.27304143338613,0.801487349224636,2.6885353429327,3.74071460311638,4.27532204406808,4.79330609133951,5.8505480252962,1.00133844282844,4600
"res[31]",6.882962493883,1.16920924773122,4.68065840570914,6.09467971887658,6.8456697476104,7.65784233972528,9.2733115100999,1.00114920742183,8000
"res[32]",-0.36477705777718,1.20402798755068,-2.63138728475792,-1.19920039362673,-0.402530863283868,0.435422138605848,2.07940944084631,1.0012162748485,6300
"res[33]",-5.3388216586044,1.81458846972526,-8.86911947177242,-6.57867790176914,-5.3534829203895,-4.11169463089115,-1.71856101778272,1.00099565069385,15000
"res[34]",6.98973267772187,1.63411955560556,3.78766781438739,5.89303685622851,6.98094556841652,8.08546125457674,10.2223621145484,1.00114786980756,8000
"res[35]",-0.202379753046852,1.34829725314741,-2.86883028564612,-1.10234561060041,-0.190217908325764,0.70384452528781,2.45784131851164,1.00159570861945,2900
"res[36]",-1.84908284683683,1.75873642954969,-5.25739622309715,-3.04250565061705,-1.86226997104383,-0.66461588082443,1.64427835054199,1.00102958007907,15000
"res[37]",1.09078419066308,1.01584038139892,-0.884899169477639,0.407028010127354,1.08187183515304,1.7601915866286,3.13150257287096,1.00146579758041,3500
"res[38]",-4.285635221981,0.871756511001586,-5.89270797535543,-4.89997915427641,-4.31151580716067,-3.70172640600694,-2.53672237133338,1.0015228766695,3200
"res[39]",3.03058169879772,0.643839126979027,1.83707867753142,2.5829015058678,3.01092276699518,3.45725500075393,4.31401214696108,1.00142917825645,3800
"res[40]",1.69259559986716,1.07726455471723,-0.384772363131377,0.96687600002852,1.67672093801629,2.41457252494873,3.824228689816,1.00132197552275,4700
"res[41]",-3.89415587848576,1.22216744823139,-6.31279053584619,-4.69785017481153,-3.89269293400283,-3.06888166278239,-1.54586081726945,1.00102948696096,15000
"res[42]",-7.13066684297127,0.917017440418309,-8.87001020337472,-7.7552511896042,-7.1525150863522,-6.52906348865861,-5.2855122538637,1.00148713800286,3400
"res[43]",-3.54780598227796,0.654142650660515,-4.78963278401189,-3.98953235745448,-3.56553074970218,-3.11689422846196,-2.23675208498139,1.00144246193756,3700
"res[44]",5.3393864371593,1.00823542205595,3.34972785714017,4.67061033911955,5.32692898036341,6.00470566296163,7.37156505076503,1.00108519606154,11000
"res[45]",0.105933564604876,1.05935813175636,-1.96225372958185,-0.59661456879665,0.0958344081163141,0.804830859138077,2.22456089056345,1.00131472998669,4800
"res[46]",-3.31376994324541,0.866768030709694,-4.97957862885301,-3.90545911200862,-3.32765384373695,-2.73866756184131,-1.60841211285402,1.00152770273458,3200
"res[47]",0.500368911744275,0.64406943743119,-0.728005453844892,0.063701346547159,0.485096416596321,0.92982218978972,1.7844467288167,1.00167878872577,2600
"res[48]",4.72699284260991,1.04170123025235,2.70320000187758,4.02507755611583,4.71570232825659,5.41226779664193,6.81106078798984,1.00138211578117,4100
"res[49]",-1.17065783447362,1.20811312195242,-3.53500985294033,-1.98100981300746,-1.18039117447162,-0.366540137313008,1.24920019930255,1.00151183324401,3300
"res[50]",0.974806741159706,0.711212151141399,-0.38888720348269,0.475344673014325,0.966775936962897,1.45894978129796,2.39988346732706,1.0010164342815,15000
"res[51]",-3.15742597954038,0.963723155287718,-4.99531384557472,-3.83498205173969,-3.17384363546884,-2.49732225448572,-1.25248037154887,1.00105491320715,13000
"res[52]",2.40737584646519,0.972339957302626,0.538999819693293,1.74037118093107,2.39891901403955,3.06043419252274,4.30829479354613,1.00091994408702,15000
"res[53]",-1.7327736726343,1.30565985187719,-4.27787906857978,-2.62164826362152,-1.73984138201021,-0.859771665005953,0.817031363864713,1.00111002677618,9500
"res[54]",-3.96493276156732,1.43087978715322,-6.81163775302143,-4.9340529446091,-3.95938398632505,-2.99854060838811,-1.15458041547638,1.00110870062877,9500
"res[55]",-8.02742563972997,0.818980414374883,-9.63265722714969,-8.5856219456975,-8.02920288128807,-7.47624749866771,-6.42848795203541,1.00106529176824,12000
"res[56]",1.3846996741222,0.943246903521342,-0.416582555581475,0.7375723428106,1.38301024087696,2.01514195875125,3.23840883930832,1.00097678227131,15000
"res[57]",0.160264021456083,1.07571959525875,-1.84289755064085,-0.583375281805056,0.1402616528751,0.87090610397534,2.31746176601893,1.00091938794125,15000
"res[58]",-7.02281317286698,1.7778831990356,-10.5422528469016,-8.21605188291933,-7.0188799107755,-5.82661496977515,-3.53817247459509,1.00115581173225,7800
"res[59]",-3.49746114542266,1.0876556827673,-5.58653664794478,-4.23964376556286,-3.50407781649893,-2.76578856218031,-1.38863217806281,1.00096837466515,15000
"res[60]",4.70355026141758,1.44328834791085,1.88371804496748,3.72741639009494,4.70767654326207,5.67491652083714,7.54596989704528,1.00098675415884,15000
"res[61]",-0.685466283841096,0.736143412366368,-2.15006659544939,-1.18238833420259,-0.671800163791023,-0.178242103399683,0.704552071395415,1.00343353006359,790
"res[62]",-1.96760071924658,1.37283580047877,-4.68769935446237,-2.87723537199948,-1.96289228914694,-1.04319885729348,0.695555272456917,1.00138927239371,4100
"res[63]",-2.7015596403944,0.719667797823197,-4.12256523152309,-3.19191189106661,-2.69358132202149,-2.20993979890306,-1.3194658228467,1.00363761204984,730
"res[64]",0.81450532651045,1.21287512733039,-1.59762018972345,-0.00897741943905395,0.834854543810447,1.64141659099251,3.17669366410744,1.00324007501063,860
"res[65]",4.63124344577171,1.13567383697545,2.39237664498645,3.87631328245798,4.64679203317895,5.38990520452276,6.83681548811269,1.00204502691286,1700
"res[66]",0.388805859598445,1.2988246733673,-2.17213640876111,-0.475837774191657,0.388489447428846,1.25519781497023,2.91063908919483,1.00177653510841,2300
"res[67]",-4.41582487382412,0.718151691441974,-5.85501940035843,-4.90958161026314,-4.40407114007319,-3.92045451691302,-3.04361970487864,1.00349200770523,770
"res[68]",4.56984443293295,1.18751186365511,2.18828567362183,3.76456040644979,4.59574967494539,5.38676864695928,6.83688270131631,1.00327057131391,850
"res[69]",5.67895514363794,1.19880378793088,3.30694277716723,4.88812545985364,5.68985556254538,6.48731617913137,8.01846279386518,1.00163049261287,2700
"res[70]",-2.8038893047015,1.38251873299269,-5.53670854064699,-3.71529307528141,-2.80488745279109,-1.88507931131444,-0.108923876219709,1.00139020248718,4100
